File,Contains tip,Tip inside highest prediction,Tip inside any prediction,Prediction on empty image
SR_p2_og_hf_vf_rot_colch_15.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_colch_16.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_17.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_colch_18.png,True,False,False,nan
SR_p2_og_hf_vf_rot_colch_19.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_2.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_colch_20.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_21.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_22.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_colch_23.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_24.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_25.png,True,False,False,nan
SR_p2_og_hf_vf_rot_colch_26.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_27.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_28.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_29.png,True,False,True,nan
SR_p2_og_hf_vf_rot_colch_30.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_31.png,True,False,True,nan
SR_p2_og_hf_vf_rot_colch_32.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_33.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_34.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_35.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_36.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_37.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_38.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_colch_39.png,True,False,True,nan
SR_p2_og_hf_vf_rot_colch_4.png,True,False,False,nan
SR_p2_og_hf_vf_rot_colch_40.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_41.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_colch_44.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_45.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_46.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_47.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_48.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_49.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_5.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_colch_50.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_51.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_52.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_53.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_54.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_55.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_56.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_57.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_58.png,True,False,True,nan
SR_p2_og_hf_vf_rot_colch_59.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_6.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_60.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_61.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_62.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_63.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_64.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_65.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_66.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_67.png,True,False,False,nan
SR_p2_og_hf_vf_rot_colch_68.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_69.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_colch_7.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_70.png,True,False,False,nan
SR_p2_og_hf_vf_rot_colch_71.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_72.png,True,False,False,nan
SR_p2_og_hf_vf_rot_colch_73.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_74.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_colch_75.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_colch_76.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_colch_8.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_9.png,True,False,False,nan
T3-T6_31.png,False,nan,nan,False
T3-T6_394.png,False,nan,nan,False
T3-T6_404.png,False,nan,nan,False
T3-T6_547.png,False,nan,nan,False
T3-T6_60.png,False,nan,nan,False
T3-T6_61.png,False,nan,nan,False
